4.020672296603660101e-01,9.562172839644453304e-02,2.909821899782732979e-01
4.022318409850716980e-01,9.551371307431924529e-02,2.907917374698566482e-01
4.023966982144545623e-01,9.540490761938394404e-02,2.906007281925894192e-01
4.025617966889853405e-01,9.529531629757144462e-02,2.904091693395028928e-01
4.027271317900167902e-01,9.518494334012664315e-02,2.902170680403924896e-01
4.028926989392468405e-01,9.507379294402984460e-02,2.900244313627041715e-01
4.030589955422640980e-01,9.496136484433134739e-02,2.898305550258806207e-01
4.032258640385131820e-01,9.484781365328667779e-02,2.896356614954003761e-01
4.033931920141250460e-01,9.473325005103092056e-02,2.894399100385707246e-01
4.035608989227409960e-01,9.461775358617856291e-02,2.892434152025424865e-01
4.037289267148678196e-01,9.450138174345459885e-02,2.890462598849459219e-01
4.038972332254961439e-01,9.438417636728439752e-02,2.888485045796596595e-01
4.040657875081563599e-01,9.426616821248899603e-02,2.886501939170544873e-01
4.042345665424811885e-01,9.414738016825682787e-02,2.884513612904588409e-01
4.044035529109643035e-01,9.402782954225136214e-02,2.882520321288940535e-01
4.045727331596051246e-01,9.390752967889194613e-02,2.880522262122245936e-01
4.047420966411144905e-01,9.378649110593229032e-02,2.878519593089476913e-01
4.049116346986155190e-01,9.366472234685785381e-02,2.876512443348382964e-01
4.050813400896011163e-01,9.354223049652640731e-02,2.874500921726639846e-01
4.052512065794112717e-01,9.341902162907209095e-02,2.872485122521488687e-01
4.054212286543260602e-01,9.329510108697122717e-02,2.870465129603488319e-01
4.055914013190533574e-01,9.317047368591024892e-02,2.868441019320596141e-01
4.057617199537696950e-01,9.304514386000292681e-02,2.866412862553691654e-01
4.059321802131753976e-01,9.291911576474184975e-02,2.864380726171798508e-01
4.061027779551986128e-01,9.279239335000497024e-02,2.862344674062707317e-01
4.062735091906158336e-01,9.266498041184642598e-02,2.860304767863219855e-01
4.064443700474348331e-01,9.253688062925363722e-02,2.858261067476899342e-01
4.066153567456884943e-01,9.240809759025397918e-02,2.856213631441537615e-01
4.067864655795810913e-01,9.227863481047375582e-02,2.854162517190256265e-01
4.069576929048162039e-01,9.214849574634964569e-02,2.852107781237399609e-01
4.071290351295867582e-01,9.201768380455083163e-02,2.850049479311201894e-01
4.073004887081451697e-01,9.188620234871493209e-02,2.847987666448790200e-01
4.074720501361965841e-01,9.175405470428246724e-02,2.845922397064536424e-01
4.076437159475783667e-01,9.162124416197992005e-02,2.843853724999556576e-01
4.078154827118474213e-01,9.148777398034858843e-02,2.841781703557852978e-01
4.079873470325089402e-01,9.135364738759535475e-02,2.839706385532999589e-01
4.081593055456974040e-01,9.121886758296077202e-02,2.837627823228134893e-01
4.083313549191782688e-01,9.108343773774847663e-02,2.835546068471199721e-01
4.085034918515750846e-01,9.094736099611068492e-02,2.833461172626809965e-01
4.086757130717580400e-01,9.081064047566256292e-02,2.831373186605739556e-01
4.088480153383437510e-01,9.067327926797373594e-02,2.829282160872685359e-01
4.090203954392783170e-01,9.053528043897304811e-02,2.827188145452837476e-01
4.091928501914753324e-01,9.039664702929130213e-02,2.825091189937571912e-01
4.093653764404956985e-01,9.025738205455877128e-02,2.822991343489512084e-01
4.095379710602573553e-01,9.011748850567175007e-02,2.820888654847153454e-01
4.097106309527647761e-01,8.997696934903552657e-02,2.818783172329143438e-01
4.098833530478552256e-01,8.983582752679042382e-02,2.816674943838340939e-01
4.100561343029549555e-01,8.969406595702605900e-02,2.814564016865670482e-01
4.102289717028448912e-01,8.955168753398626280e-02,2.812450438493858118e-01
4.104018622594328147e-01,8.940869512826707388e-02,2.810334255401052417e-01
4.105748030115289327e-01,8.926509158700934865e-02,2.808215513864373292e-01
4.107477910246277730e-01,8.912087973408802655e-02,2.806094259763371457e-01
4.109208233906909147e-01,8.897606237029653808e-02,2.803970538583455685e-01
4.110938972279339909e-01,8.883064227353004716e-02,2.801844395419251232e-01
4.112670096806159137e-01,8.868462219896543208e-02,2.799715874977927732e-01
4.114401579188289859e-01,8.853800487923949025e-02,2.797585021582482678e-01
4.116133391382924001e-01,8.839079302462543586e-02,2.795451879174988274e-01
4.117865505601466247e-01,8.824298932320714939e-02,2.793316491319808859e-01
4.119597894307496233e-01,8.809459644105299692e-02,2.791178901206777252e-01
4.121330530214746823e-01,8.794561702238654077e-02,2.789039151654358339e-01
4.123063386285099052e-01,8.779605368975719470e-02,2.786897285112759359e-01
4.124796435726587052e-01,8.764590904420932471e-02,2.784753343667027425e-01
4.126529651991429071e-01,8.749518566544903231e-02,2.782607369040117073e-01
4.128263008774054055e-01,8.734388611201075736e-02,2.780459402595921725e-01
4.129996480009163751e-01,8.719201292142185478e-02,2.778309485342289054e-01
4.131730039869791482e-01,8.703956861036614423e-02,2.776157657933993050e-01
4.133463662765384239e-01,8.688655567484653008e-02,2.774003960675706093e-01
